step,trans_type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,accountType,isFraud,isFlaggedFraud
93,CASH_IN,71765.14,C980849561,10860639.81,C908043384,7353558.22,DOMESTIC,0,0
94,CASH_IN,55600.19,C370890325,10458460.13,C1525639605,1355694.34,DOMESTIC,0,0
94,CASH_IN,229252.65,C2078694326,15968302.78,C1946503808,3112907.19,DOMESTIC,0,0
94,CASH_IN,163933.01,C840769312,17184820.75,C1271835801,8394485.89,DOMESTIC,0,0
94,CASH_IN,18076.15,C1916228832,17348753.76,C1105527690,13042242.02,DOMESTIC,0,0
94,CASH_IN,171836.84,C1292924958,10660040.38,C1951367872,2894928.13,DOMESTIC,0,0
94,CASH_IN,222376.02,C1402221855,14435215.61,C1048855692,4439022.13,DOMESTIC,0,0
94,CASH_IN,39116.42,C848214630,16754679.4,C898219424,8411149.22,DOMESTIC,0,0
94,CASH_IN,145793.73,C1552208809,17199081.56,C1162171909,9691822.94,DOMESTIC,0,0
94,CASH_IN,149490.61,C91850853,14762011.03,C1689323704,1889358.95,DOMESTIC,0,0
94,CASH_IN,239497.94,C1263063132,15593822.7,C1290599201,6500934.34,DOMESTIC,0,0
94,CASH_IN,76646.28,C1910171149,15998690.35,C266634593,5298806.65,DOMESTIC,0,0
94,CASH_IN,32430.55,C1258100769,10891131.04,C1174072748,5071246.7,DOMESTIC,0,0
96,CASH_IN,358497.48,C337702601,10458119.85,C754887543,6156566.4,DOMESTIC,0,0
96,CASH_IN,264781.03,C1268388185,10863960.21,C380750458,1501499.61,DOMESTIC,0,0
129,CASH_IN,124412.43,C417523189,10997267.05,C783286238,2279717.03,DOMESTIC,0,0
129,CASH_IN,115034.64,C1672493759,11766516.71,C2116302937,4945108.21,DOMESTIC,0,0
129,CASH_IN,120507.14,C637857690,12157920.56,C1934837365,10809449.16,DOMESTIC,0,0
129,CASH_IN,126266.95,C1604133906,15958065.64,C746141519,6391712.53,DOMESTIC,0,0
129,CASH_IN,73093.72,C1667343191,11609617.67,C1243712710,5732031.91,DOMESTIC,0,0
129,CASH_IN,104730.96,C2046020502,11682711.4,C1739627024,3126701.83,DOMESTIC,0,0
129,CASH_IN,258041.04,C1202188763,12058862.47,C1696218625,398739.06,DOMESTIC,0,0
129,CASH_IN,182845.38,C1543708083,10894451.46,C543246661,3213220.62,DOMESTIC,0,0
129,CASH_IN,148368.2,C632303189,11456198.96,C169798908,3036026.34,DOMESTIC,0,0
129,CASH_IN,71520.03,C1124032125,11068814.01,C1883240995,2316654.44,DOMESTIC,0,0
129,CASH_IN,462207.23,C1207618680,15559445.79,C1146698143,3353162.04,DOMESTIC,0,0
129,CASH_IN,59748.16,C860524845,16131633.48,C1532153384,11456271.84,DOMESTIC,0,0
129,CASH_IN,204630.99,C307299069,16191381.64,C161349047,13572454.73,DOMESTIC,0,0
129,CASH_IN,64062.02,C1710469909,16900878.45,C1038715421,2473576.85,DOMESTIC,0,0
129,CASH_IN,137806.14,C588840838,17385432.24,C1175399276,6037239.33,DOMESTIC,0,0
129,CASH_IN,83730.51,C991325619,10502838.94,C1502487300,7056186.09,DOMESTIC,0,0
129,CASH_IN,307034.29,C1121991404,11093851.26,C1454031203,11048695.88,DOMESTIC,0,0
129,CASH_IN,392873.96,C1936341956,15170347.86,C111636207,10511109.26,DOMESTIC,0,0
129,CASH_IN,122784.92,C1280675311,17433015.8,C205091536,1803893.59,DOMESTIC,0,0
129,CASH_IN,176648.45,C673001298,18026247.82,C1306274803,4963850.68,DOMESTIC,0,0
129,CASH_IN,136174.81,C233653989,11521502.87,C426784026,2154784.52,DOMESTIC,0,0
129,CASH_IN,166269.76,C2014009278,10919715.93,C2132084369,3763541.35,DOMESTIC,0,0
129,CASH_IN,251143.39,C2028200552,12418511.28,C278110204,18855293.58,DOMESTIC,0,0
129,CASH_IN,206758.83,C298819467,12965534.78,C1817569560,13011935.84,DOMESTIC,0,0
129,CASH_IN,17692.88,C192986101,17544890.12,C1777369261,2274313.57,DOMESTIC,0,0
129,CASH_IN,148772.22,C49182960,17562583.0,C392292416,9663014.52,DOMESTIC,0,0
129,CASH_IN,45370.02,C1473249541,11570313.97,C1129670968,8967435.88,DOMESTIC,0,0
129,CASH_IN,979180.71,C721898557,10488322.65,C1492597966,12435335.14,DOMESTIC,0,0
130,CASH_IN,335179.29,C1766153619,13497599.92,C922871524,5458708.54,DOMESTIC,0,0
130,CASH_IN,10155.68,C369784288,16516034.07,C1194834028,1115848.15,DOMESTIC,0,0
130,CASH_IN,265100.33,C1730141717,17024434.05,C107300817,4846860.6,DOMESTIC,0,0
130,CASH_IN,344634.78,C218377057,12808815.04,C2064279834,7725733.29,DOMESTIC,0,0
130,CASH_IN,280822.93,C1036458389,15661370.11,C1657363827,5458177.78,DOMESTIC,0,0
130,CASH_IN,48356.35,C1329696405,17444121.9,C1475909248,2546628.88,DOMESTIC,0,0
130,CASH_IN,294141.07,C748005227,12474246.29,C615098252,5695913.48,DOMESTIC,0,0
130,CASH_IN,61172.47,C230574032,14224262.57,C234430897,4726558.96,DOMESTIC,0,0
130,CASH_IN,537263.05,C208756282,14589885.12,C175351726,3136992.84,DOMESTIC,0,0
130,CASH_IN,208278.84,C1545087873,17491317.52,C1231985446,2549800.54,DOMESTIC,0,0
130,CASH_IN,53506.84,C1684944743,10612992.78,C949483950,1184621.6,DOMESTIC,0,0
130,CASH_IN,128694.95,C498033398,10670507.02,C1060191389,3723276.71,DOMESTIC,0,0
130,CASH_IN,194518.21,C2544574,11815399.97,C459332896,1934429.58,DOMESTIC,0,0
130,CASH_IN,41004.47,C1051521579,14003247.21,C1725523273,7445243.86,DOMESTIC,0,0
130,CASH_IN,58941.97,C1945717328,16921562.2,C838411509,942619.02,DOMESTIC,0,0
130,CASH_IN,261609.74,C229916705,10923485.99,C1860965818,4281205.83,DOMESTIC,0,0
130,CASH_IN,76586.46,C1970729452,14469379.2,C1748529283,2828073.19,DOMESTIC,0,0
130,CASH_IN,27808.26,C428617000,14574760.5,C1232088827,4479667.95,DOMESTIC,0,0
130,CASH_IN,453.19,C1590989688,18075098.26,C1758590178,5180988.73,DOMESTIC,0,0
130,CASH_IN,83983.69,C1592261796,10707356.89,C289064172,2589370.08,DOMESTIC,0,0
130,CASH_IN,25837.54,C2076621958,10791340.58,C1272179353,2587449.57,DOMESTIC,0,0
130,CASH_IN,294197.51,C427973424,14410726.72,C1244185833,2471060.2,DOMESTIC,0,0
130,CASH_IN,251929.25,C2011655070,14782680.66,C284399568,11017250.0,DOMESTIC,0,0
130,CASH_IN,59714.57,C1227082655,11596053.11,C330226144,7206992.26,DOMESTIC,0,0
130,CASH_IN,9727.7,C1971850481,12403109.72,C1323741703,12431812.83,DOMESTIC,0,0
130,CASH_IN,171498.33,C1995780522,10692675.34,C218598269,6326546.62,DOMESTIC,0,0
130,CASH_IN,8723.03,C1795801212,10864173.67,C1360767589,25672668.83,DOMESTIC,0,0
131,CASH_IN,144459.27,C475275456,12949247.33,C1459827011,2031892.98,DOMESTIC,0,0
131,CASH_IN,206818.99,C247011298,13093706.6,C1746371201,6970981.23,DOMESTIC,0,0
131,CASH_IN,394946.43,C386760387,15081798.58,C980070513,3619409.59,DOMESTIC,0,0
131,CASH_IN,233665.94,C561762533,15700614.82,C656977363,4892449.89,DOMESTIC,0,0
131,CASH_IN,221961.77,C550595968,16175924.25,C1580998266,7193799.22,DOMESTIC,0,0
131,CASH_IN,42039.57,C1871219497,11716402.55,C162472752,6320384.93,DOMESTIC,0,0
131,CASH_IN,189883.09,C216351074,10916777.27,C271588719,7096648.74,DOMESTIC,0,0
131,CASH_IN,53212.9,C2135676628,11817760.54,C2107476765,9953997.13,DOMESTIC,0,0
131,CASH_IN,177471.51,C1909105662,10694274.56,C1210337654,2087088.17,DOMESTIC,0,0
131,CASH_IN,1101.74,C1228991929,13932306.01,C631524784,5636069.37,DOMESTIC,0,0
131,CASH_IN,117771.31,C622024816,16017909.16,C2099617060,5601563.81,DOMESTIC,0,0
131,CASH_IN,70689.9,C1339761312,17031927.15,C1272040757,3160794.59,DOMESTIC,0,0
131,CASH_IN,198999.51,C963356170,17694891.72,C917187702,2333252.64,DOMESTIC,0,0
131,CASH_IN,73313.55,C2023535396,10703571.07,C869533279,7643727.86,DOMESTIC,0,0
131,CASH_IN,19364.71,C87881581,11685689.37,C216070092,1260415.38,DOMESTIC,0,0
131,CASH_IN,9523.34,C284379800,12649238.95,C2086374716,4988019.62,DOMESTIC,0,0
131,CASH_IN,51381.46,C571953926,13437065.45,C372374036,8802465.72,DOMESTIC,0,0
131,CASH_IN,184845.1,C1669185651,13762299.26,C1604271704,2377744.68,DOMESTIC,0,0
131,CASH_IN,748091.77,C1438461381,15223346.22,C1652369868,11239124.4,DOMESTIC,0,0
131,CASH_IN,78979.12,C1077830442,10519273.35,C1419771524,3327374.89,DOMESTIC,0,0
131,CASH_IN,59008.53,C1663805861,10580742.37,C933388833,7618807.32,DOMESTIC,0,0
131,CASH_IN,407442.45,C990329590,10667019.35,C1493448513,4976839.46,DOMESTIC,0,0
131,CASH_IN,71207.78,C791642373,11721191.82,C431217396,2596354.05,DOMESTIC,0,0
131,CASH_IN,142494.71,C382859948,12131891.85,C1149788645,16680969.84,DOMESTIC,0,0
131,CASH_IN,47789.34,C1902553086,16118752.01,C1519560817,10676910.1,DOMESTIC,0,0
131,CASH_IN,55391.78,C1888306632,16166541.35,C1658069635,5395853.83,DOMESTIC,0,0
131,CASH_IN,49649.03,C285782252,18230751.37,C126129101,10002828.86,DOMESTIC,0,0
131,CASH_IN,4574.93,C507272715,11065095.72,C1568538856,3486836.87,DOMESTIC,0,0
131,CASH_IN,69270.59,C1614032317,11069670.65,C1508518454,5599728.85,DOMESTIC,0,0
131,CASH_IN,41595.33,C775595026,10542962.84,C135718722,3618326.06,DOMESTIC,0,0
131,CASH_IN,180655.47,C813940072,10808520.59,C89237682,3310208.66,DOMESTIC,0,0
131,CASH_IN,58049.9,C1247683547,10786473.42,C228550072,7209092.63,DOMESTIC,0,0
131,CASH_IN,93979.48,C273721098,11339908.11,C1958641252,5134251.21,DOMESTIC,0,0
131,CASH_IN,323625.69,C465048963,17776150.07,C505780466,2698494.8,DOMESTIC,0,0
131,CASH_IN,76579.29,C1439937749,11874775.92,C1395957862,7609568.22,DOMESTIC,0,0
131,CASH_IN,119900.43,C1285566176,14990693.94,C1013700132,15008130.35,DOMESTIC,0,0
131,CASH_IN,104206.82,C1417572440,15988299.86,C1137877526,4860332.09,DOMESTIC,0,0
131,CASH_IN,75889.49,C835299177,11640342.66,C989926584,4841816.86,DOMESTIC,0,0
131,CASH_IN,231111.52,C813463243,11716232.15,C618018140,3091293.99,DOMESTIC,0,0
131,CASH_IN,4099.18,C1310722616,14370349.96,C1612185122,5424511.48,DOMESTIC,0,0
131,CASH_IN,298679.55,C2138289647,15464355.77,C1517016560,3362154.9,DOMESTIC,0,0
131,CASH_IN,131860.61,C733556480,17919378.93,C363330984,1592518.39,DOMESTIC,0,0
131,CASH_IN,83220.25,C693058638,14322426.95,C317071334,6491283.37,DOMESTIC,0,0
131,CASH_IN,100612.69,C678847509,15621844.05,C121729362,5228576.43,DOMESTIC,0,0
131,CASH_IN,56544.65,C1708714972,16241011.64,C1363208344,7353048.38,DOMESTIC,0,0
131,CASH_IN,442671.92,C1021052038,12430421.9,C2039261941,2928431.39,DOMESTIC,0,0
131,CASH_IN,264086.2,C2054979859,10497128.32,C1450668656,1377614.37,DOMESTIC,0,0
131,CASH_IN,81755.65,C508995497,11064480.1,C1738132973,9109625.6,DOMESTIC,0,0
132,CASH_IN,161001.97,C1181762539,10824786.3,C860868188,7276053.63,DOMESTIC,0,0
132,CASH_IN,108245.53,C1207497576,10640302.97,C244767361,7346079.23,DOMESTIC,0,0
132,CASH_IN,116571.69,C1433055405,14309937.34,C1284449291,22984114.72,DOMESTIC,0,0
132,CASH_IN,412004.68,C1696630623,14552787.01,C2062114867,15991982.39,DOMESTIC,0,0
132,CASH_IN,159314.28,C1905429235,12487583.79,C1804883318,10185159.33,DOMESTIC,0,0
132,CASH_IN,97137.41,C1580066569,13853527.62,C1979563377,6170375.74,DOMESTIC,0,0
132,CASH_IN,497582.61,C666971729,14070373.32,C1040240917,3988115.06,DOMESTIC,0,0
132,CASH_IN,116607.46,C1073345063,14567955.93,C1039375562,7643802.12,DOMESTIC,0,0
132,CASH_IN,328637.48,C436577682,12376858.91,C1440282299,7963182.18,DOMESTIC,0,0
132,CASH_IN,17656.15,C1590161887,12705496.39,C611621587,10412508.89,DOMESTIC,0,0
132,CASH_IN,420371.46,C1071143128,14278172.8,C1540720037,11301972.24,DOMESTIC,0,0
132,CASH_IN,164585.44,C2092228856,15155136.12,C1186256103,11299684.61,DOMESTIC,0,0
132,CASH_IN,57969.12,C2077037057,13625317.92,C1395746279,8167352.32,DOMESTIC,0,0
132,CASH_IN,60081.02,C1263551301,17990228.26,C441511715,1042604.98,DOMESTIC,0,0
132,CASH_IN,46279.62,C635966778,14291631.62,C1881151365,9456809.13,DOMESTIC,0,0
132,CASH_IN,139763.22,C1131110514,16213001.36,C1845022842,4628660.35,DOMESTIC,0,0
132,CASH_IN,15353.42,C1813214511,12837037.21,C1992647880,3109682.59,DOMESTIC,0,0
132,CASH_IN,174402.52,C1637104977,13169063.84,C430541828,1230628.91,DOMESTIC,0,0
132,CASH_IN,260847.58,C1568234903,15819382.89,C489488362,3868511.04,DOMESTIC,0,0
132,CASH_IN,101348.6,C1778879866,17084443.41,C1120487810,2681224.26,DOMESTIC,0,0
132,CASH_IN,98019.15,C341081690,10663171.31,C1583761139,4573636.86,DOMESTIC,0,0
132,CASH_IN,28704.6,C535941242,10761190.46,C116300945,9180123.64,DOMESTIC,0,0
132,CASH_IN,149509.34,C373209402,10817880.27,C1242586395,7333470.77,DOMESTIC,0,0
132,CASH_IN,283889.68,C2007572593,11223132.89,C1504745102,5218648.21,DOMESTIC,0,0
132,CASH_IN,133427.97,C1102442383,15468970.57,C218598269,6155048.29,DOMESTIC,0,0
132,CASH_IN,26415.41,C1839857357,11466007.37,C2099688336,5409258.34,DOMESTIC,0,0
132,CASH_IN,148548.21,C1389888206,13557237.03,C1790831319,10247774.18,DOMESTIC,0,0
132,CASH_IN,71729.87,C649015136,14852709.02,C791512944,5698244.44,DOMESTIC,0,0
132,CASH_IN,82528.93,C1548346047,15744662.53,C1872129696,8248363.03,DOMESTIC,0,0
132,CASH_IN,222491.1,C432629798,15863953.16,C1297685781,14801578.24,DOMESTIC,0,0
132,CASH_IN,262575.58,C687612911,16227942.51,C1632131692,4671511.43,DOMESTIC,0,0
132,CASH_IN,431687.93,C1194121055,10524228.74,C715819458,10335303.68,DOMESTIC,0,0
132,CASH_IN,190789.67,C507091991,13019126.84,C1388052079,1009982.43,DOMESTIC,0,0
132,CASH_IN,125377.84,C1201580842,13637316.18,C1079554968,4364192.17,DOMESTIC,0,0
132,CASH_IN,133815.65,C1556523103,15294202.39,C228550072,7248158.88,DOMESTIC,0,0
132,CASH_IN,267555.79,C570550145,15815773.76,C1469084143,5995718.51,DOMESTIC,0,0
132,CASH_IN,519.53,C1273767886,16083329.55,C720759478,16359205.86,DOMESTIC,0,0
132,CASH_IN,204516.03,C2128246941,16786747.69,C629831597,3822226.13,DOMESTIC,0,0
132,CASH_IN,151923.58,C1433122478,18010278.45,C837588739,8459777.99,DOMESTIC,0,0
133,CASH_IN,23755.19,C1412925184,11221726.83,C1902732876,2247884.11,DOMESTIC,0,0
133,CASH_IN,3281.44,C1529732745,11291386.47,C1772055258,3642460.3,DOMESTIC,0,0
133,CASH_IN,115892.14,C711448876,11780159.61,C1269605689,4071503.49,DOMESTIC,0,0
133,CASH_IN,43777.63,C1552695161,16159595.0,C1065470233,5611397.93,DOMESTIC,0,0
133,CASH_IN,190421.9,C811720008,12529770.02,C1414763289,2390062.16,DOMESTIC,0,0
133,CASH_IN,182165.97,C395490404,13070705.72,C796663693,2796881.87,DOMESTIC,0,0
133,CASH_IN,102353.75,C831104596,17861746.74,C1743996658,11089624.26,DOMESTIC,0,0
133,CASH_IN,368871.88,C1027575790,12740006.64,C1240024476,8765001.63,DOMESTIC,0,0
133,CASH_IN,134715.27,C1933077348,15919778.12,C394690208,3255780.42,DOMESTIC,0,0
133,CASH_IN,246296.82,C1629781966,17432751.48,C1002973288,3088541.0,DOMESTIC,0,0
133,CASH_IN,196997.26,C1384083790,10481007.22,C1725523273,7415808.04,DOMESTIC,0,0
133,CASH_IN,152641.19,C1148471099,11145514.51,C686592713,7699780.08,DOMESTIC,0,0
133,CASH_IN,333261.99,C494786255,12008219.53,C418383883,5083162.84,DOMESTIC,0,0
133,CASH_IN,174865.28,C303438722,13242149.07,C598132143,5435675.71,DOMESTIC,0,0
133,CASH_IN,335265.5,C1343929374,14595934.2,C1050196275,7859811.09,DOMESTIC,0,0
133,CASH_IN,451933.67,C669491254,12350948.68,C16233551,7630594.92,DOMESTIC,0,0
133,CASH_IN,12701.01,C1613239730,12802882.35,C1487352424,9364145.59,DOMESTIC,0,0
133,CASH_IN,36894.69,C1097245398,13546737.59,C803628420,3414017.07,DOMESTIC,0,0
133,CASH_IN,47806.55,C1211400765,17435641.44,C790908991,1677022.5,DOMESTIC,0,0
133,CASH_IN,182040.6,C391089246,17701081.1,C1911222122,2498913.53,DOMESTIC,0,0
133,CASH_IN,55455.36,C1866459069,11135140.14,C254839817,4594795.36,DOMESTIC,0,0
133,CASH_IN,266768.13,C1794392823,11657553.16,C2017731546,1099896.06,DOMESTIC,0,0
133,CASH_IN,25720.7,C1707973507,11058743.86,C386349248,9338812.19,DOMESTIC,0,0
133,CASH_IN,35979.89,C1075489657,10526028.51,C1163088488,5284928.78,DOMESTIC,0,0
133,CASH_IN,675106.4,C1198414226,10623696.86,C541553064,7335665.92,DOMESTIC,0,0
133,CASH_IN,70418.16,C857725211,13649612.22,C1306228515,5171709.24,DOMESTIC,0,0
133,CASH_IN,17975.79,C934239739,13736346.27,C1850180796,14838919.21,DOMESTIC,0,0
133,CASH_IN,177103.39,C424216711,14478375.42,C216890954,6520210.5,DOMESTIC,0,0
133,CASH_IN,271958.88,C41506531,14655478.82,C1246134024,3574354.6,DOMESTIC,0,0
133,CASH_IN,241777.71,C617059306,16468643.81,C232812328,10292077.06,DOMESTIC,0,0
133,CASH_IN,37446.43,C125052477,10676490.7,C1155838976,3508790.74,DOMESTIC,0,0
133,CASH_IN,58193.35,C475581510,10903247.97,C387517585,2595403.35,DOMESTIC,0,0
133,CASH_IN,79078.72,C1883997087,11114926.47,C1009631303,3309284.37,DOMESTIC,0,0
133,CASH_IN,127634.52,C1230835830,15418734.72,C1820528317,1634083.0,DOMESTIC,0,0
134,CASH_IN,57319.5,C473711978,10789103.83,C824009085,3065943.32,DOMESTIC,0,0
134,CASH_IN,51704.51,C389836244,10913838.01,C1244762702,4927512.66,DOMESTIC,0,0
134,CASH_IN,238617.12,C1764200080,11608244.99,C2127107706,8221589.21,DOMESTIC,0,0
134,CASH_IN,257255.22,C1688395851,16818941.71,C449911178,5983789.06,DOMESTIC,0,0
134,CASH_IN,210629.04,C465134515,17076196.93,C1877266199,8030351.08,DOMESTIC,0,0
134,CASH_IN,212264.32,C1406133872,17825208.38,C1388365204,4675900.28,DOMESTIC,0,0
134,CASH_IN,168927.49,C1386467102,14778364.4,C688550272,1723048.14,DOMESTIC,0,0
134,CASH_IN,290942.51,C2105361104,14971286.2,C830615916,4636934.37,DOMESTIC,0,0
134,CASH_IN,140791.31,C1989530707,10626160.25,C1206447754,1232746.29,DOMESTIC,0,0
134,CASH_IN,24788.89,C778536343,13366643.24,C1893673595,4987809.98,DOMESTIC,0,0
134,CASH_IN,106246.01,C1925383689,14540222.87,C1101174554,4850166.29,DOMESTIC,0,0
134,CASH_IN,294870.6,C1037709856,16232810.49,C1913366407,5529191.13,DOMESTIC,0,0
134,CASH_IN,106790.09,C1208121605,17251518.24,C1084435493,1560507.76,DOMESTIC,0,0
134,CASH_IN,5315.41,C171214495,11684121.61,C1005928818,8388720.52,DOMESTIC,0,0
134,CASH_IN,42897.13,C1165841348,17158711.9,C467311030,3965978.22,DOMESTIC,0,0
134,CASH_IN,29777.8,C1421882599,14120499.16,C997061881,2034342.4,DOMESTIC,0,0
134,CASH_IN,257207.69,C1901529477,14227999.9,C1694304811,1853882.45,DOMESTIC,0,0
134,CASH_IN,191299.64,C2014160597,16618442.73,C1097476560,6571529.53,DOMESTIC,0,0
134,CASH_IN,171667.86,C759832482,16994616.96,C1101174554,4743920.28,DOMESTIC,0,0
134,CASH_IN,7664.81,C578107382,17383815.18,C979719862,7029080.71,DOMESTIC,0,0
134,CASH_IN,178178.04,C796988560,18047908.96,C1459757869,13739071.05,DOMESTIC,0,0
134,CASH_IN,83992.23,C760687828,13553770.68,C105129740,3313021.08,DOMESTIC,0,0
134,CASH_IN,146209.57,C1897134491,14795970.71,C1738049907,7955305.92,DOMESTIC,0,0
134,CASH_IN,156648.38,C102150173,17879729.9,C2103655853,6195931.79,DOMESTIC,0,0
134,CASH_IN,67528.69,C1283114291,15890468.8,C520876240,929360.06,DOMESTIC,0,0
134,CASH_IN,191012.94,C120489924,10723281.35,C285778272,2614418.91,DOMESTIC,0,0
134,CASH_IN,35595.85,C148973850,14903200.02,C1540270363,6140883.13,DOMESTIC,0,0
134,CASH_IN,51910.53,C151848076,15297554.42,C1556875182,12758130.07,DOMESTIC,0,0
134,CASH_IN,336699.46,C789578351,11401389.35,C1629911510,7564675.05,DOMESTIC,0,0
134,CASH_IN,192393.5,C1715508055,12331726.79,C2073915462,7409891.84,DOMESTIC,0,0
134,CASH_IN,100665.51,C300799283,12545065.6,C1346317033,8041028.94,DOMESTIC,0,0
